Time,mean,std,skew,kurtosis,rolling_mean,rolling_std,rolling_min,rolling_max,Sensor_1_vs_Sensor_2_corr,Sensor_1_vs_Sensor_3_corr,Sensor_1_vs_Sensor_4_corr,Sensor_2_vs_Sensor_3_corr,Sensor_2_vs_Sensor_4_corr,Sensor_3_vs_Sensor_4_corr,Sensor_1_rainflow_mean,Sensor_1_rainflow_count,Sensor_2_rainflow_mean,Sensor_2_rainflow_count,Sensor_3_rainflow_mean,Sensor_3_rainflow_count,Sensor_4_rainflow_mean,Sensor_4_rainflow_count,Sensor_1_trend,Sensor_1_seasonal,Sensor_1_residual,Sensor_2_trend,Sensor_2_seasonal,Sensor_2_residual,Sensor_3_trend,Sensor_3_seasonal,Sensor_3_residual,Sensor_4_trend,Sensor_4_seasonal,Sensor_4_residual
2024-12-05 02:15:00,26.145916001644732,53.94774484783197,1.1508824575719525,-0.6695293777962474,25.83985576758564,0.33599231667292245,25.043386626878405,26.17693176415718,-0.7930361583597224,-0.8490601143611115,0.7028522435348795,0.6240558958559892,-0.5394371386463249,-0.9678746710075194,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.01585185771800413,1.0479512389687695e-07,-4.679804624172987e-05,0.8633210606678405,-9.320891477394348e-08,6.09550952168636e-06,-3.2884385795649167,1.809669939068279e-05,0.0014643335246762312,107.05914535167656,-0.0182408654638248,-0.017712842292283426
2024-12-05 02:20:00,26.235717162273644,54.13424732188837,1.1508877927005885,-0.6695253681045217,25.936466874887966,0.23928206265324464,25.374218977318524,26.26112533233117,-0.8243591792138578,-0.7166005206560485,0.4340110721645563,0.6090546552917445,-0.4559463382183496,-0.9294373386617796,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.016101725093973812,5.1753684335183e-08,-2.9258255753190215e-05,0.8636877166304797,-1.1845205559207091e-06,5.8367559690464255e-05,-3.298649614686665,3.103847899729381e-05,0.0012177733273728286,107.43618701396818,0.005801046574621567,-0.04933257664148982
2024-12-05 02:25:00,26.36045272964895,54.39355522575379,1.1508951236738845,-0.6695198385286174,26.016561191178447,0.19335712597999177,25.638111180332753,26.382418894940088,-0.8363510549514316,-0.3993414455550939,-0.08418443068898274,0.39009290069571195,-0.09254446270267558,-0.8618219496462531,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.01624043758075778,-2.0691696091094856e-07,-2.0682711907155787e-05,0.8638610222556631,-1.155231006059142e-06,0.00010012890792920892,-3.312772430067614,2.8907705488198405e-05,0.0006296626423529794,108.17405279504881,0.0016452929634779671,-0.2694719784196593
2024-12-05 02:35:00,26.71734396155288,55.11860161711283,1.1509626534648056,-0.6694697491237362,26.104685437186756,0.2498851276212944,25.804746411285272,26.737118276401105,-0.8233393739523395,0.1405572267136567,-0.5609657888600135,-0.08074003161304728,0.35547860056120534,-0.8684674478465396,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.016296855247046785,-6.236879797913356e-07,-2.216324551009008e-05,0.8637265457699707,-1.0319476428794532e-06,9.995099182702472e-05,-3.329246790113728,3.016224714852536e-05,0.00019386675212373916,109.19803256885943,-0.012602254232679506,0.16546247006560577
2024-12-05 02:40:00,26.94629068185786,55.58854076608759,1.150993061500705,-0.6694471022283888,26.198183616320605,0.3357400672238647,25.919485093172472,26.964918600905627,-0.7874373389436539,0.5199692497641296,-0.7292196241970604,-0.3940452426276172,0.4750558320671376,-0.9423302237391489,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.016276672703072002,-9.546151164950183e-07,-2.2834169781812963e-05,0.8632944696072707,-2.362419800614444e-07,4.8272787109060467e-05,-3.347059761736408,2.7237242721423794e-05,0.0004195618290019354,110.31919562674987,0.04023703476062544,-0.07469901607879592
2024-12-05 02:45:00,27.20392649569571,56.11688784435333,1.1510279167084005,-0.6694211479744858,26.303684174193055,0.4374305233433332,25.935532008178964,27.225886178331457,-0.7008145543803822,0.5807250442930721,-0.7265987878472545,-0.22902033759312812,0.27351908490065696,-0.9680162150215452,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.016171257531223945,-1.0458294127992e-06,-2.8984557499372315e-05,0.8627244498905317,3.8722491541622875e-07,-3.406477597989177e-05,-3.3668330935753823,2.0325386923526875e-05,0.0011402087514928994,111.34308013322956,-0.051511227424451536,0.04332015199337036
2024-12-05 02:50:00,27.47895350524328,56.682569210148976,1.1510592035444294,-0.6693978079472314,26.430688732837417,0.5438786366796499,25.9461206519847,27.50675702474264,-0.5869687114049599,0.53299206535469,-0.6503168255618962,0.12715461757940452,-0.06777928659977833,-0.9821695342016744,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.015954891557004323,-6.1387068497782e-07,-4.485105404841011e-05,0.8622648889247978,7.73877654098814e-07,-0.00010788265968375566,-3.390610897284944,1.214368006511587e-05,0.0018829074737594098,112.47737344739491,0.08137327109718093,-0.1003742750488783
2024-12-05 02:55:00,27.76111539268856,57.26664497588333,1.1510795318511595,-0.6693825415387864,26.579953398829787,0.6508727977958105,25.95146411809016,27.796274164328654,-0.5448671369765148,0.4195029406803577,-0.504184501538259,0.3890305303592709,-0.34212488357144477,-0.9916541246448997,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.015592228570829147,3.5789087871219604e-08,-5.0362776109872526e-05,0.8621244948337706,7.575690897614951e-07,-0.00012406442596279987,-3.420378862873487,1.4836891605794598e-06,0.0020393157322562416,113.80222613836517,-0.10173542942688607,-0.08404970715102422
2024-12-05 03:05:00,28.217296988302536,58.20302846161499,1.151129687482346,-0.6693451655911504,26.766102334518532,0.7826789628404096,25.954364398660836,28.26132297084536,-0.5926110278175974,0.09676431212467487,-0.14632637519624936,0.5265893606245897,-0.5134575015973262,-0.9966991796194415,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.015077713833549247,4.850378876754767e-07,-3.1823608519131186e-05,0.862353273660116,4.832777878840115e-07,-7.609787840945348e-05,-3.4559222454561347,-2.6281964875420665e-06,0.0008483997392514375,115.00877463847755,0.12418076255239106,0.34414041943827556
2024-12-05 03:10:00,28.24422393412184,58.283117183465265,1.1510676386105299,-0.6693908134502986,26.953354631320078,0.8566463605149967,25.990005592539255,28.29783590844066,-0.5120430493700427,-0.48359948338773406,0.3979653807142083,0.5384401267990827,-0.586296875984375,-0.9880396071482669,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.014465464894399045,6.004677465672922e-07,1.3203651885902723e-07,0.8628297364572436,7.445665642665408e-08,-1.0027376465160387e-05,-3.4933814680118473,-6.741617898227967e-06,-0.001389891696498946,115.33442220201376,-0.1623517420122577,0.4512483266648104
2024-12-05 03:15:00,28.036220599104244,57.890266758795406,1.1509532803406874,-0.6694751447491174,27.11938796133601,0.8626228137949941,26.022770405607424,28.297961148123697,-0.21215417099454872,-0.8224910124177223,0.6685091466422716,0.41669039497770716,-0.5907534784485341,-0.9571655296207345,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013853898654875126,3.7244428081617186e-07,3.230921573242618e-05,0.8633594831625682,-3.329231495327262e-07,3.7781949075887944e-05,-3.5267646953037968,-5.482315639516165e-06,-0.002849687864216577,114.52172913840747,0.18258070861976614,0.12061669967975774
2024-12-05 03:20:00,27.53941671497127,56.91352579368621,1.150774868311442,-0.669606780045251,27.24057284725879,0.8034358240244542,26.078592142894458,28.29675799222435,0.0606245371456343,-0.9264714647639314,0.6550375096616031,0.20446640927141957,-0.5881019488298317,-0.8691710215332245,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013346977480160852,2.8424922935808776e-08,5.6284694602733165e-05,0.8637822930270442,-6.048821978353756e-07,6.056667233722557e-05,-3.5520526971757382,-3.4871635015590145e-07,-0.0024515722468927414,112.53651239136349,-0.21612194151330055,0.5412294377173339
2024-12-05 03:25:00,26.784278785430004,55.41489577347588,1.1505254630045731,-0.6697906864423682,27.293769745907564,0.7358752432121013,26.16687381499714,28.294259429692115,0.26788117260861427,-0.9632859783909145,0.4255888371779523,-0.032153443096963726,-0.6354705094321551,-0.6226603150701406,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013025077937171791,-1.2380636045960704e-07,6.869561238754575e-05,0.8640176081570267,-6.712683926410549e-07,5.930422496069898e-05,-3.569642403869451,-1.0248293612112299e-05,-0.0011891175460556624,109.08346886386299,0.23405756740836536,0.5393107451753281
2024-12-05 03:35:00,25.325188960913977,52.5067802891572,1.15002107844105,-0.6701619947969348,27.217892395794262,0.8801173744743913,25.323799106330654,28.290611472769047,0.4496801350753772,-0.9813373128753384,-0.0851940650894781,-0.27719956008559893,-0.6623494783512159,-0.05052577310292898,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.012934192868343457,-3.9753843046504424e-07,7.218705785996815e-05,0.8640675781874805,-4.6504519829693804e-07,3.6254336287733224e-05,-3.5825973504836446,1.56047411841116e-05,-0.0004081785510510194,105.44173535590382,-0.251655813397477,-1.1575747386865771
2024-12-05 03:40:00,25.128014415916727,52.120241750732546,1.1499266354843474,-0.6702313354971765,27.11518920298324,1.0407441520160385,25.12668874360117,28.286384247420376,0.6400602829926713,-0.9896035033219567,-0.3723009246442242,-0.5349882538455007,-0.6634787754238041,0.319464146855172,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013080274340061714,-7.549526794800461e-08,6.0516486105683526e-05,0.8640028866667274,-5.832517068002089e-08,1.2400662480205327e-06,-3.5935208192972654,-2.8689812569133544e-05,-0.00023306749026330564,103.89151740429327,0.2662399280731538,-0.9029013271579913
2024-12-05 03:45:00,25.455586068693545,52.781988978767345,1.150024226662207,-0.6701595135159368,27.010042711911627,1.1395899550643518,25.124228976186647,28.281986697032817,0.8207395054723833,-0.9833596093576077,-0.503391746841453,-0.7673057224115343,-0.686678198773576,0.5208809155044499,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013419403400672861,-6.236393747724807e-07,3.052688413463997e-05,0.8639235375739016,3.33734388303085e-07,-2.344782520324884e-05,-3.603009018307806,4.73801163177822e-05,-0.0006791887592734192,105.05731823251034,-0.2711710902452534,-0.21067296386732437
2024-12-05 03:50:00,26.23755988292146,54.350481206741456,1.1502751204828714,-0.6699748573341497,26.950981812000258,1.1584594039754512,25.122336765226457,28.277221797839747,0.92723150837526,-0.9471259599818195,-0.577141891417172,-0.9087230742054955,-0.6998460964808113,0.6300038230215245,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.0138480985372301,3.382234750932847e-07,-1.651823720604656e-05,0.8638954513953641,5.654197647290487e-07,-1.7502145247538792e-05,-3.610191664950248,-5.852731680287533e-05,-0.0010586520943132172,107.99531757780093,0.2710398234712588,-0.5548232613439126
2024-12-05 03:55:00,27.236773168214587,56.35044201825294,1.1505775375885654,-0.6697520043365546,26.953719034710172,1.1580433307347424,25.12146857078187,28.27146097616621,0.9315082797403702,-0.8552343849920949,-0.637346910773021,-0.9557842358303029,-0.668667507600688,0.6411349069561226,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.01421827531441745,-8.809814063712717e-07,-6.43882830103689e-05,0.8639021376543813,5.325925473008728e-07,1.480103886331019e-05,-3.6137061889907276,0.0001323072389892452,-0.001408671824354446,112.29595919776268,-0.25973957792549784,-0.323778320109696
2024-12-05 04:05:00,28.775799210827387,59.42630604558794,1.1509961342779078,-0.6694429606455055,27.061789510175508,1.269059139954982,25.121558021012845,28.825194225748778,0.8540063740100795,-0.678891783446191,-0.6935190991659658,-0.9480645194291801,-0.5392687706576823,0.47899385003586853,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.01439017613669079,1.1021870348741969e-06,-8.564459554671021e-05,0.8638632321661035,2.958880912978245e-07,4.100021353947714e-05,-3.6132724697212,-4.7648242801993316e-05,-0.0007868507665103053,116.49396764114903,0.23314234337699152,1.140764017791497
2024-12-05 04:10:00,29.089775874867485,60.05135129595335,1.1510798484538023,-0.6693810820697195,27.172511217023754,1.3889490192681895,25.12176051457191,29.129040979989288,0.726307774396084,-0.38800122681344884,-0.7628775414093345,-0.8945949385705937,-0.49090512107512724,0.31992878236587213,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.014314918993060526,7.416167153346453e-07,-5.492702131913545e-05,0.8637130689159318,8.617243370077023e-08,3.5255238096887354e-05,-3.6101255166207507,-1.969865828572244e-05,-0.0001300209206971381,118.81799249096213,-0.19292355476065925,0.49493049353939966
2024-12-05 04:15:00,29.1598994855616,60.188332262284554,1.151104583424571,-0.6693628003169958,27.251061425128675,1.4772621264853607,25.12205462915614,29.188067549422964,0.5783318276290343,0.029131592968793602,-0.7748242873464875,-0.6993976687785711,-0.5479133966823981,0.12343928628518717,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.014068535268359958,-1.6600855584674096e-06,-3.4917962658705115e-06,0.8634599256133761,-1.6302055908042716e-08,9.353944075973786e-06,-3.6053171179623513,0.00039266029983121777,-0.0006805110847425411,119.23195405558869,0.1333423871005222,0.03051089219923142
2024-12-05 04:20:00,29.071059321430752,60.00721237119835,1.1510919478277528,-0.6693721594150315,27.319964374071084,1.5446836573755431,25.122139070772285,29.179357108383613,0.4003835947502864,0.46175435145650295,-0.7310698859004926,-0.13900340345597104,-0.6952949071504627,-0.07550801689887349,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013771511474875764,8.113680588051016e-06,9.499196524213188e-06,0.8631710560359868,-1.4332040847070414e-08,-1.3491701942425216e-05,-3.5999918088461307,-0.0010681485853277248,0.0006289170966593538,118.91298686486829,-0.07017649631961796,0.19245430610489223
2024-12-05 04:25:00,28.882883044324274,59.62619125824458,1.1510582749502623,-0.6693970903843494,27.390519577839427,1.5975893756504256,25.122072940026897,29.17313592021978,0.22408213416637923,0.7494463110515834,-0.669304506570622,0.14345335468390344,-0.6848992987408009,-0.23339898242786022,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013523208680424005,-1.3249582092609395e-05,3.803323663825915e-05,0.8629186016626683,5.528904209717075e-08,-2.562993125332369e-05,-3.591966479047389,0.0016408689703845017,-0.002958301298915611,117.76542362681414,-0.0008085642914327923,0.5108064241557315
2024-12-05 04:35:00,28.252078150212412,58.357992482638835,1.1509174093831656,-0.6695012728043603,27.449908030776182,1.6156186078744805,25.122029183580704,29.169051632327246,0.05018352683340706,0.8698016075066219,-0.6398806774897393,-0.1318516141414157,-0.6332027909510618,-0.273553037623129,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013342559675314981,1.9440500091180323e-05,1.3819480407118584e-06,0.8627442388807481,1.0415460061994198e-07,-2.634179965510519e-05,-3.5815260775906586,-0.002477051621249501,0.0013719012309061362,115.87184167297742,0.07862803950736226,-0.20892214766264772
2024-12-05 04:40:00,27.732849232736527,57.3095845278869,1.150806578381527,-0.6695832400994557,27.528955568051725,1.6030003948150089,25.122008421620755,29.16996027651648,-0.1935033326429833,0.8028448911287904,-0.611405219879176,-0.6074469436130536,-0.5536024030577499,-0.15942073291295938,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013267600699810846,-2.5306296420554563e-05,6.559394341314716e-05,0.8626501604636057,1.2666194778761117e-07,-1.5333729666222595e-05,-3.5646907965741264,0.0029680344490809227,-0.005484430827135345,113.34353651792235,-0.13011727674538795,0.4357772423782649
2024-12-05 04:45:00,26.96843315992005,55.766228183286046,1.1506325579338812,-0.6697118571009031,27.665892584635564,1.462757337023593,25.122001038684097,29.175556459514947,-0.49389438677458736,0.7068965914904695,-0.527678299121489,-0.8118603824895871,-0.3558954451960973,-0.1286563489264409,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.013332558992934684,2.9227357827560757e-05,4.062249543411445e-05,0.862599324634469,1.0897052516742607e-07,5.988044270099913e-06,-3.541649523417567,-0.0035249873538215916,0.0006087788841502295,110.23440996749314,0.19529179312756173,0.13925389843714697
2024-12-05 04:50:00,25.897783456918887,53.603022627316925,1.1503703245143098,-0.6699055018004567,27.730040004719083,1.359040092286894,25.452142961877254,29.18406477784433,-0.744280947483235,0.6086537659919186,-0.4015385210533194,-0.821789502467595,-0.009259184412816934,-0.4095457912395382,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.01368491797485882,-3.2593972116764464e-05,0.0001611690845642194,0.8625228536804305,5.711931361080257e-08,3.203043280008977e-05,-3.50485706331743,0.0037941688521159005,-0.009175487278788808,105.94294766326779,-0.22926668608564815,0.5386926338673845
2024-12-05 04:55:00,24.589962126888715,50.95465195030163,1.1500279912383937,-0.6701580653301455,27.657904676235347,1.5171699640874725,24.550913654805623,29.196879563828496,-0.6674664290561863,0.18723872273577175,-0.03283910827027413,-0.8023603476679805,0.4096639009711928,-0.7804021659985252,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.01442075902098195,3.4332395781305017e-05,0.00010228064370108522,0.862343999192596,2.1883707524566904e-08,4.8583298290827415e-05,-3.4537858801361505,-0.004002209894731694,-0.0011911477765460532,99.9255847151668,0.2626004460143002,0.7825341257880751
2024-12-05 05:05:00,22.346938078551783,46.42412313513643,1.1492681739838693,-0.6707170324240757,27.333686192537872,2.1569593819879302,22.290115042233765,29.21470177120435,-0.08554333644686585,-0.4569045122408473,0.5185591823333285,-0.8205457458672502,0.7023697742914475,-0.9600044873211057,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.015579867999591684,-3.493961670778738e-05,0.00010942336811201742,0.8620188667980534,1.1415155077860519e-08,4.1726632144190035e-05,-3.3816779127305754,0.004070761542350862,-0.010083257115792943,93.8357231080139,-0.27254404410222394,-1.634291561997685
2024-12-05 05:10:00,21.805309226595462,45.28121793369008,1.1492501255505991,-0.6707315412056936,26.881064197402942,2.706500870955287,21.726140956300384,29.23726266563829,0.4469636870862139,-0.7946963033426334,0.7324841809166471,-0.8773018961099164,0.8666498064730003,-0.9834315365704406,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.017082168243174524,3.578293228689873e-05,7.757311551881418e-05,0.861569095704906,5.808716523549448e-09,1.376958206955603e-05,-3.2615706768138586,-0.0041064825477700895,-0.03175672818857134,89.46250182186506,0.2712037630410043,-0.0596488498743355
2024-12-05 05:20:00,21.077545371755594,43.67955517204431,1.149485884839892,-0.6705616493840516,26.239543044146963,3.1342621712443064,20.94495311772599,29.29160555302019,0.770190667243426,-0.9414407342701576,0.827016126629579,-0.9248314457199807,0.9253727998692229,-0.929262677002433,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.018388912712952794,-3.484025767408145e-05,-0.0004207734134781989,0.8610749106691884,4.771460134378559e-09,-1.786670129333423e-05,-3.1093434900615735,0.004070334450607452,0.025366935529637757,86.77465747544272,-0.26473542939597217,0.037953138701695366
2024-12-05 05:25:00,20.553190932302144,42.555110546596005,1.14954049455616,-0.670523259700786,25.52816096559985,3.4181403462257087,20.393621966077234,29.31968004531085,0.9165728355663967,-0.9723679719023798,0.8871746498123987,-0.9720056558446937,0.9396541629118894,-0.919235831066285,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.019087539681247233,3.5746871067244925e-05,-5.759735839961158e-05,0.8606281542113391,-1.3136750322572633e-08,-3.45283317685352e-05,-2.9703640065618804,-0.004104015633097865,0.007138918347361578,83.35558377370387,0.24879971326441455,0.7342251235136672
2024-12-05 05:35:00,19.13584847083661,39.651890834707274,1.1490990759038997,-0.6708498513662815,24.692823381039435,3.6965387485220207,18.95160112090304,29.255438317750556,0.9673310061009338,-0.9768891225277776,0.9287672123579057,-0.9921225546889485,0.9466601673623359,-0.9321213165365909,0.004230966685783815,490,0.007407945971489932,555,0.5413736917016356,223,28.482198422405343,182,-0.019340168958339544,-3.442309721433746e-05,6.0751954056255386e-05,0.8602801009944968,-5.309111647697604e-08,-2.9295706286736056e-05,-2.8663973023563285,0.003966162579793081,-0.0010105008239786883,79.29830040197666,-0.23667213121081807,-0.4957296589144846
